"","peak_number","name","formula","calc_mw","m_z","std","n","se","01-bottom-half","01-middle-half","01-bottom-quarter","01-top-quarter","29-middle-half","01-middle-quarter","01-top-half","04-bottom-half","08-bottom-half","15-bottom-half","18-bottom-half","25-bottom-half","29-bottom-quarter","29-top-half","11-bottom-half","22-bottom-half","29-top-quarter","29-bottom-half","29-middle-quarter"
"441",21733,"Formylsulfamethine","C13 H14 N4 O3 S",306.0782,307.08548,35314.6415365407,2,24971.22250566,NA,NA,NA,2244744.61217141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",21733,"Formylsulfamethine","C13 H14 N4 O3 S",306.0782,307.08548,648494.068760918,2,458554.5535801,NA,NA,NA,NA,NA,NA,NA,3905837.0321815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",21733,"Formylsulfamethine","C13 H14 N4 O3 S",306.0782,307.08548,127743.712394698,2,90328.4452882351,NA,NA,NA,NA,NA,NA,NA,NA,4210590.16188269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444",21733,"Formylsulfamethine","C13 H14 N4 O3 S",306.0782,307.08548,70929.0090885345,2,50154.383309345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780662.21629955,NA,NA,NA,NA
"445",21733,"Formylsulfamethine","C13 H14 N4 O3 S",306.0782,307.08548,546318.479667056,2,386305.5016601,NA,NA,NA,NA,NA,NA,NA,NA,NA,2102656.57146967,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446",21733,"Formylsulfamethine","C13 H14 N4 O3 S",306.0782,307.08548,35823.5769649653,2,25331.0941982851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780780.67703819,NA,NA,NA,NA,NA
"447",21733,"Formylsulfamethine","C13 H14 N4 O3 S",306.0782,307.08548,659804.760604735,2,466552.420482775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1769828.55767402,NA,NA
"448",21736,"Formylsulfamethine","C13 H14 N4 O3 S",306.07817,307.08545,9169.19264727149,2,6483.5982988915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125283.971716917,NA,NA,NA,NA,NA,NA,NA
"449",21746,"Fortimicin B","C15 H32 N4 O5",348.23881,349.24628,57226.8609051615,2,40465.501412059,291472.018122016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",21777,"Fusaric acid","C10 H13 N O2",179.09466,180.10194,40050.5964469723,2,28320.04833822,NA,NA,NA,NA,NA,NA,NA,NA,NA,1169339.8672083,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",21777,"Fusaric acid","C10 H13 N O2",179.09466,180.10194,83103.6254457171,2,58763.1370938535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,878941.799145913
"452",21779,"Fusaric acid","C10 H13 N O2",179.09466,180.10194,10987.6220865513,2,7769.4220865155,123116.360862686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",21779,"Fusaric acid","C10 H13 N O2",179.09466,180.10194,17215.1600722382,2,12172.9564262915,NA,149107.158744728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",21782,"Fusaric acid","C10 H13 N O2",179.09465,180.10193,26108.9688703112,2,18461.8289379855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224521.683209359,NA,NA,NA,NA,NA
"455",21782,"Fusaric acid","C10 H13 N O2",179.09465,180.10193,1914.21491746152,2,1353.55434878549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193779.125452115,NA,NA
"456",21965,"Gliorosein","C10 H14 O4",198.08923,199.0965,8930.76030543044,2,6315.0011731215,NA,NA,NA,NA,NA,NA,NA,404842.161626165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",21965,"Gliorosein","C10 H14 O4",198.08923,199.0965,86266.2631996606,2,60999.4596961035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323866.539097216,NA,NA,NA,NA,NA
"458",21971,"Gliorosein","C10 H14 O4",198.08927,199.09653,13678.7584789775,2,9672.34287869799,NA,NA,NA,NA,NA,NA,193124.274341635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459",22087,"Griseofulvin","C17 H17 Cl O6",352.07086,353.07814,60099.1984410522,2,42496.550761544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354860.695457444,NA,NA,NA,NA
"460",22087,"Griseofulvin","C17 H17 Cl O6",352.07086,353.07814,68963.4533388876,2,48764.5255099695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211026.972874811,NA,NA,NA,NA,NA
"461",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,36435.0473127546,2,25763.4690277015,NA,NA,318768.937496844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,12657.4744159762,2,8950.185992232,NA,248747.582235347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,36681.1413601996,2,25937.4837974595,NA,NA,NA,NA,NA,272412.886788309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,43221.4824600998,2,30562.203340472,NA,NA,NA,246801.079996033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,46376.8320022178,2,32793.3723987175,NA,NA,NA,NA,NA,NA,NA,643761.727162224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,74861.930969212,2,52935.379041049,NA,NA,NA,NA,NA,NA,NA,NA,NA,434903.665439598,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,18861.1644978115,2,13336.8573174775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289613.764423377,NA,NA,NA,NA,NA,NA,NA,NA
"468",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,41668.5755198617,2,29464.132312478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337930.889744876,NA
"469",22101,"Guamecycline","C29 H38 N8 O8",626.28168,644.31551,31446.8020633445,2,22236.246985622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371429.823849699
"470",22350,"Honokiol","C18 H18 O2",266.13084,267.13813,300152.628285546,2,212239.958851675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1974950.53069641
"471",22942,"Itraconazole","C35 H38 Cl2 N8 O4",704.23796,705.24523,10924.7187885814,2,7724.942737962,NA,NA,NA,NA,NA,NA,NA,NA,184088.304826529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",23081,"K-252a","C27 H21 N3 O5",467.14949,468.15677,19884.0983775464,2,14060.1808005435,NA,NA,719693.480631273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",23094,"Kalamycin","C16 H12 O6",300.06348,301.07076,15288.7114177108,2,10810.7515190675,NA,NA,NA,NA,NA,183946.515921757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",23094,"Kalamycin","C16 H12 O6",300.06348,301.07076,28677.1487102623,2,20277.8063181215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324123.826038936,NA,NA
"475",23095,"Kalamycin","C16 H12 O6",300.0636,301.07088,4109.4438148386,2,2905.81558837749,NA,NA,NA,NA,NA,NA,NA,141921.794358073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",23095,"Kalamycin","C16 H12 O6",300.0636,301.07088,2460.58414524876,2,1739.8957347855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179139.808081808,NA
"477",23095,"Kalamycin","C16 H12 O6",300.0636,301.07088,28262.9701123742,2,19984.9378229325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204391.369297809
"478",23095,"Kalamycin","C16 H12 O6",300.0636,301.07088,33262.9861730188,2,23520.483085456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178256.987565918,NA,NA,NA,NA,NA
"479",23095,"Kalamycin","C16 H12 O6",300.0636,301.07088,2969.57454003123,2,2099.80629449501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304067.746061717,NA,NA
"480",23116,"Ketoconazole","C26 H28 Cl2 N4 O4",530.1488,531.15607,996190.967658473,2,704413.388588095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1719875.94301652,NA,NA,NA
"481",23116,"Ketoconazole","C26 H28 Cl2 N4 O4",530.1488,531.15607,117198.854576452,2,82872.104818305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3674066.68049819
"482",23116,"Ketoconazole","C26 H28 Cl2 N4 O4",530.1488,531.15607,487991.40780268,2,345062.033618045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3039763.11415861,NA,NA
"483",23117,"Ketoconazole","C26 H28 Cl2 N4 O4",530.14913,531.1564,6822.61499935009,2,4824.3173314655,NA,NA,NA,NA,NA,NA,NA,NA,235664.272196062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",23314,"Leucomycin A1","C40 H67 N O14",785.45563,786.46291,52780.1329500247,2,37321.18992089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131559.84585595,NA
"485",23314,"Leucomycin A1","C40 H67 N O14",785.45563,786.46291,179235.316907913,2,126738.508013705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4362167.93476699,NA,NA,NA,NA,NA
"486",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,193610.799943103,2,136903.50955072,1922223.45722498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,225768.703744447,2,159642.581397395,NA,NA,1685570.34099096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,78813.4688478507,2,55729.53827115,NA,1128343.60099566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,77517.9108456219,2,54813.4404223534,NA,NA,NA,NA,NA,1042755.49877962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,49417.358054782,2,34943.34898886,NA,NA,NA,NA,NA,NA,1891233.19679052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,104636.704000701,2,73989.3229599049,NA,NA,NA,1391212.58413569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,180027.569163781,2,127298.71495624,NA,NA,NA,NA,NA,NA,NA,NA,1815050.86110553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,71908.2146825301,2,50846.7862250351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506927.09643511,NA,NA,NA,NA
"494",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,139194.688014254,2,98425.5078000249,NA,NA,NA,NA,NA,NA,NA,NA,NA,1422414.96179762,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,208405.521445286,2,147364.95745068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510033.41141733,NA,NA,NA,NA,NA,NA,NA,NA
"496",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,109089.387413844,2,77137.8455958155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431821.242310498,NA,NA,NA
"497",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,25192.0640233586,2,17813.4793030025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,933549.699359888,NA,NA,NA,NA,NA,NA,NA
"498",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,2529.81833593256,2,1788.85170050798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707721.530036375,NA
"499",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,160607.001443343,2,113566.299826626,NA,NA,NA,NA,1068111.81307668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,204529.218834277,2,144623.997588505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347788.68044436
"501",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,68199.3250381692,2,48224.2052068349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2208845.12557346,NA,NA,NA,NA,NA
"502",23381,"Levofloxacin","C18 H20 F N3 O4",361.1438,362.15108,129614.554613069,2,91651.330507375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1001184.07183142,NA,NA
"503",23781,"Marbofloxacin","C17 H19 F N4 O4",362.14063,363.14791,137765.331917531,2,97414.8004113019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073949.33920585,NA,NA,NA,NA,NA,NA,NA
"504",23781,"Marbofloxacin","C17 H19 F N4 O4",362.14063,363.14791,11202.9890794642,2,7921.709547648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142802.725464141,NA,NA,NA,NA,NA,NA
"505",23782,"Marbofloxacin","C17 H19 F N4 O4",362.14071,363.14799,126964.286012359,2,89777.3076078475,NA,802645.146934603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",23782,"Marbofloxacin","C17 H19 F N4 O4",362.14071,363.14799,625278.14159239,2,442138.414047701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,754849.314472269,NA,NA,NA
"507",23782,"Marbofloxacin","C17 H19 F N4 O4",362.14071,363.14799,396729.86156431,2,280530.375411324,NA,NA,NA,NA,771791.789294396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508",23782,"Marbofloxacin","C17 H19 F N4 O4",362.14071,363.14799,312620.304384485,2,221055.937166872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990750.027939818,NA,NA,NA,NA,NA
"509",23783,"Marbofloxacin","C17 H19 F N4 O4",362.14069,363.14797,65358.8917607544,2,46215.715574867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320148.438004832,NA,NA,NA
"510",23783,"Marbofloxacin","C17 H19 F N4 O4",362.14069,363.14797,24429.1441712632,2,17274.013502084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464321.426498461,NA
"511",23783,"Marbofloxacin","C17 H19 F N4 O4",362.14069,363.14797,33943.9236173791,2,24001.978569927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357256.857343634,NA,NA
"512",24027,"Metacycline","C22 H22 N2 O8",442.13686,443.14414,598148.620741507,2,422954.9458837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2194140.55323781,NA,NA,NA,NA,NA,NA
"513",24553,"Mevastatin","C23 H34 O5",390.24048,391.24761,17717.3522981304,2,12528.059954679,NA,NA,NA,635247.389532561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514",24553,"Mevastatin","C23 H34 O5",390.24048,391.24761,283022.539206193,2,200127.156701335,NA,NA,NA,NA,NA,NA,NA,NA,NA,720752.896706539,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515",24607,"Miconazole","C18 H14 Cl4 N2 O",413.98602,414.99329,110893.934737592,2,78413.85324541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1283174.37805239,NA,NA,NA
"516",24607,"Miconazole","C18 H14 Cl4 N2 O",413.98602,414.99329,170127.280104019,2,120298.153426375,NA,NA,NA,NA,3237467.12578776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517",24627,"Milbemycin A3","C31 H44 O7",528.30639,529.31366,55994.473619639,2,39594.072005418,NA,686863.424608851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518",24892,"Mucidin","C16 H18 O3",258.12572,259.133,17413.4429353331,2,12313.163583379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321636.357061461,NA,NA,NA,NA,NA,NA,NA
"519",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,21184.581937771,2,14979.7615447999,2915229.72080542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,90422.9043558161,2,63938.6488445802,NA,NA,5016227.0434898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,649984.619701861,2,459608.532258145,NA,NA,NA,NA,NA,3632832.45451665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,1254592.4912202,2,887130.85816753,NA,NA,NA,NA,NA,NA,5662567.96418146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,758195.483212691,2,536125.167644705,NA,NA,NA,4760247.46599317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,80897.3198750851,2,57203.04346349,NA,NA,NA,NA,NA,NA,NA,2587759.06592124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,635599.339763573,2,449436.603264515,NA,NA,NA,NA,NA,NA,NA,NA,4015860.48922045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,794489.262066177,2,561788.74478689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5327602.71172981,NA,NA,NA,NA
"527",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,969677.253839812,2,685665.36175248,NA,NA,NA,NA,NA,NA,NA,NA,NA,2763456.03607864,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,132437.875047466,2,93647.7195320001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3352569.2628227,NA,NA,NA,NA,NA,NA,NA,NA
"529",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,495095.25081934,2,350085.20918761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884772.41735308,NA,NA,NA
"530",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,621736.611893906,2,439634.17438213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3198785.14118226,NA
"531",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,1548186.17918453,2,1094732.94584067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6682091.72353898,NA,NA,NA,NA,NA,NA
"532",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,191791.470505332,2,135617.04936806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1773346.24641386
"533",24898,"Mupirocin","C26 H44 O9",500.2962,501.30347,404302.021627733,2,285884.7011404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2875391.48381138,NA,NA
"534",24899,"Mupirocin","C26 H44 O9",500.29614,501.30342,472661.748172192,2,334222.327340045,NA,NA,NA,NA,NA,2226847.61246854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",25306,"N-(3-chloro-2-methylphenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide","C18 H23 Cl N2 O2",334.14566,335.15294,42370.1862323746,2,29960.246005049,NA,NA,NA,NA,NA,NA,NA,NA,NA,305355.329968595,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536",25306,"N-(3-chloro-2-methylphenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide","C18 H23 Cl N2 O2",334.14566,335.15294,8279.42867457946,2,5854.44016014549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397399.819001492,NA
"537",25310,"N-(3-chloro-2-methylphenyl)-1-cyclohexyl-5-oxopyrrolidine-3-carboxamide","C18 H23 Cl N2 O2",334.14481,335.15209,19860.0020336294,2,14043.142112358,NA,NA,NA,NA,135248.337829145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,16108.2352727156,2,11390.2423942855,NA,NA,263117.62440234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,19045.7824409869,2,13467.4019170255,NA,242023.918657289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,25609.9131003717,2,18108.943218871,NA,NA,NA,NA,NA,NA,282298.447833465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,18546.3867713308,2,13114.2758525165,NA,NA,NA,NA,NA,NA,NA,241326.138889327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,50406.1686661351,2,35642.543677457,NA,NA,NA,NA,NA,NA,NA,NA,189827.336610937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,23483.9756018916,2,16605.678397317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157439.131310378,NA,NA,NA,NA
"544",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,13917.3406599714,2,9841.045956749,NA,NA,NA,NA,NA,NA,NA,NA,NA,221643.681171064,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,14224.9269032004,2,10058.542275136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162845.237539233,NA,NA,NA,NA,NA,NA,NA,NA
"546",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,4433.14841324581,2,3134.7093050125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256437.681650302,NA
"547",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,14910.2376805923,2,10543.13017305,NA,NA,NA,NA,285216.256164009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,54837.8805460178,2,38776.237199987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270194.376247889
"549",25926,"N-Allyl-6-diazo-5-oxonorleucyl-6-diazo-5-oxonorleucine","C15 H20 N6 O5",364.14935,365.15663,85724.9172462337,2,60616.6703014675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244997.561273042,NA,NA
"550",26311,"N-Methyl-1-deoxynojirimycin","C7 H15 N O4",177.10012,178.1074,26884.2842060099,2,19010.059669416,NA,NA,NA,NA,NA,NA,NA,174840.312022199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,321170.06757952,2,227101.53269962,1758159.5088657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",27317,"N2-[({[(4S,4aS,6S,12aS)-4-(Dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydro-2-tetracenyl]carbonyl}amino)methyl]-L-lysine","C29 H38 N4 O10",602.25741,620.29129,145602.836819533,2,102956.75327509,NA,NA,1273159.60589752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
